"","Bridge_ID","Built_Year","County_Code","Deck_Cond","Superstructure_Cond","Substructure_Cond","Operating_Rating"
"3713","B23009300000000",1992,45,"7","7","7",63.7
"3714","B23009400000000",1992,45,"6","6","8",62.1
"3715","B23009500000000",1992,45,"6","6","7",73.5
"3716","B23009600000000",1995,45,"7","7","7",57.2
"3717","B23009700000000",1992,45,"N","N","N",53.9
"3718","B23009800000000",1998,45,"7","8","8",50.6
"3719","B23009900000000",1998,45,"7","7","8",70.2
"3720","B23010000000000",1998,45,"7","8","7",53.9
"3721","B23010100000000",1994,45,"7","7","8",60.4
"3722","B23010200000000",1994,45,"7","8","7",58.8
"3723","B23010300000000",1994,45,"6","6","8",63.7
"3724","B23010400000000",1994,45,"7","7","7",63.7
"3725","B23010500000000",1994,45,"N","N","N",53.9
"3726","B23010700000000",1994,45,"7","7","8",63.7
"3727","B23010800000000",1994,45,"8","8","7",60.4
"3728","B23010900000000",1992,45,"N","N","N",53.9
"3729","B23011000000000",1984,45,"N","N","N",53.9
"3730","B23011100000000",1991,45,"N","N","N",53.9
"3731","B23011200000000",1992,45,"N","N","N",53.9
"3732","B23011300000000",1994,45,"N","N","N",53.9
"3733","B23011400000000",1996,45,"6","6","7",67
"3734","B23011500000000",1997,45,"7","7","7",75.1
"3735","B23011600000000",1998,45,"7","8","8",70.2
"3736","B23011700000000",1998,45,"6","6","8",65.3
"3737","B23011800000000",1997,45,"7","7","7",60.4
"3738","B23011900000000",1920,45,"N","N","N",53.9
"3739","B23012000000000",1997,45,"7","7","8",58.8
"3740","B23012100000000",2000,45,"7","7","7",58.8
"3741","B23012200000000",2000,45,"7","7","7",70.2
"3742","B23012300000000",2000,45,"7","7","8",67
"3743","B23012400000000",1999,45,"6","6","7",60.4
"3744","B23012500000000",1999,45,"7","7","7",65.3
"3745","B23012600000000",1999,45,"7","7","7",62.1
"3746","B23012700000000",1999,45,"N","N","N",53.9
"3747","B23012800000000",1999,45,"N","N","N",53.9
"3748","B23012900000000",2003,45,"7","7","7",68.6
"3749","B23013000000000",2004,45,"7","7","8",68.6
"3750","B23013100000000",2002,45,"6","6","8",63.7
"3751","B23013200000000",2002,45,"8","7","8",63.7
"3752","B23013300000000",2003,45,"7","7","8",63.7
"3753","B23013500000000",2003,45,"7","7","7",65.3
"3754","B23013600000000",2003,45,"N","N","N",53.9
"3755","B23013700000000",2003,45,"7","7","7",68.6
"3756","B23013900000000",2003,45,"N","N","N",53.9
"3757","B23014000000000",2005,45,"7","7","7",57.2
"3758","B23014100000000",2005,45,"7","7","8",62.1
"3759","B23014200000000",2005,45,"7","7","8",60.4
"3760","B23014300000000",2006,45,"7","7","7",57.2
"3761","B23014400000000",2006,45,"7","7","8",58.8
"3762","B23014500000000",2005,45,"7","7","8",60.4
"3763","B23014600000000",2005,45,"7","7","8",58.8
"3764","B23014700000000",2005,45,"7","7","7",63.7
"3765","B23014800000000",2005,45,"7","7","7",63.7
"3766","B23014900000000",2006,45,"N","N","N",53.9
"3767","B23015000000000",2006,45,"7","7","7",57.2
"3768","B23015100000000",2009,45,"7","7","8",45.7
"3769","B23015200000000",2006,45,"7","7","7",76.7
"3770","B23015300000000",2007,45,"7","7","7",86.5
"3771","B23015400000000",2007,45,"7","7","7",73.5
"3772","B23015500000000",2007,45,"7","7","7",81.6
"3773","B23015600000000",2008,45,"7","7","7",73.5
"3774","B23015700000000",2008,45,"7","7","8",88.2
"3775","B23015800000000",2008,45,"7","7","8",76.7
"3776","B23015900000000",2009,45,"7","7","8",45.7
"3777","B23016000000000",2010,45,"7","7","7",49.9
"3778","B23016200000000",2008,45,"N","N","N",53.9
"3779","B23016300000000",2011,45,"8","8","8",43.7
"3780","B23016400000000",2011,45,"8","8","8",47.3
"3781","B23016500000000",2009,45,"N","N","N",53.9
"3782","B23016600000000",2009,45,"N","N","N",53.9
"3783","B23016700000000",2009,45,"N","N","N",53.9
"3784","B23016800000000",2009,45,"N","N","N",53.9
"3785","B23016900000000",2010,45,"N","N","N",53.9
"3786","B23017000000000",2013,45,"8","8","8",49.2
"3787","B23017100000000",2018,45,"8","8","8",55.7
"3788","B23017200000000",2014,45,"8","8","8",45.7
"3789","B23017300000000",2012,45,"N","N","N",53.9
"3790","B23017400000000",2015,45,"8","8","8",46.7
"3791","B23017500000000",2018,45,"9","9","8",48.6
"3792","B23017600000000",2017,45,"N","N","N",43.7
"3793","B23017700000000",2018,45,"8","8","8",57.3
"3794","B23017800000000",2016,45,"N","N","N",54.5
"3795","B24000300000000",1953,47,"6","7","7",32.7
"3796","B24000400000000",1957,47,"N","N","N",53.9
"3797","B24000500000000",1958,47,"5","5","6",44.1
"3798","B24000800000000",1965,47,"7","8","8",53.9
"3799","B24000900000000",1966,47,"7","7","7",71.8
"3800","B24001000000000",1982,47,"5","5","7",49
"3801","B24001200000000",1975,47,"N","N","N",53.9
"3802","B24001300000000",1976,47,"N","N","N",53.9
"3803","B24001400000000",1984,47,"6","7","7",44.1
"3804","B24001500000000",1985,47,"N","N","N",53.9
"3805","B24001600000000",1986,47,"7","7","8",39.2
"3806","B24001700000000",1986,47,"8","8","8",50.6
"3807","B24001800000000",1988,47,"7","7","8",55.5
"3808","B24001900000000",1992,47,"6","6","5",67
"3809","B24002000000000",1992,47,"7","7","8",60.4
"3810","B24002100000000",1994,47,"8","8","8",63.7
"3811","B24002200000000",1994,47,"7","7","8",67
"3812","B24002500000000",1998,47,"6","6","8",70.2
"3813","B24002600000000",1997,47,"7","7","7",63.7
"3814","B24002700000000",1997,47,"7","7","8",58.8
"3815","B24002800000000",2001,47,"7","8","8",62.1
"3816","B24002900000000",2001,47,"7","7","8",58.8
"3817","B24003000000000",2004,47,"7","7","5",83.3
"3818","B24003100000000",2003,47,"7","7","7",62.1
"3819","B24003200000000",2004,47,"8","8","8",68.6
"3820","B24003300000000",2006,47,"7","7","8",71.8
"3821","B24003400000000",2007,47,"7","7","7",81.6
"3822","B24003500000000",2006,47,"N","N","N",53.9
"3823","B24003600000000",2009,47,"7","7","8",45
"3824","B24003700000000",2008,47,"N","N","N",53.9
"3825","B24003900000000",2010,47,"N","N","N",53.9
"3826","B24004000000000",2013,47,"8","8","8",54.8
"3827","B24004100000000",2014,47,"9","9","9",46
"3828","B24004200000000",2016,47,"8","8","8",44.7
"3829","B24004300000000",2017,47,"8","8","8",45.4
"3830","B24004400000000",2019,47,"9","9","9",50.5
"3831","B24043100000000",1934,47,"7","7","6",58.8
"3832","B24043700000000",1929,47,"5","6","5",40.8
"3833","B24044200000000",1924,47,"6","6","5",50.6
"3834","B24044300000000",1957,47,"N","N","N",53.9
"3835","B25000100000000",1948,49,"N","N","N",53.9
"3836","B25000500000000",1952,49,"5","5","6",29.4
"3837","B25000600000000",1958,49,"N","N","N",53.9
"3838","B25000700000000",1956,49,"N","N","N",53.9
"3839","B25000800000000",1959,49,"7","7","7",55.5
"3840","B25001100000000",1963,49,"5","5","4",27.8
"3841","B25001200000000",1968,49,"N","N","N",53.9
"3842","B25001300000000",1968,49,"6","7","7",47.4
"3843","B25001500000000",1969,49,"N","N","N",53.9
"3844","B25001600000000",1979,49,"8","7","7",47.4
"3845","B25001700000000",1979,49,"6","7","7",42.5
"3846","B25001800000000",1980,49,"7","7","6",93.1
"3847","B25001900000000",1980,49,"7","7","7",67
"3848","B25002000000000",1980,49,"7","7","7",68.6
"3849","B25002100000000",1979,49,"5","5","7",58.8
"3850","B25002200000000",1979,49,"6","6","7",58.8
"3851","B25002300000000",1980,49,"7","7","7",50.6
"3852","B25002400000000",1979,49,"6","7","7",62.1
"3853","B25002500000000",1979,49,"N","N","N",53.9
"3854","B25002600000000",1981,49,"7","7","7",68.6
"3855","B25002700000000",1982,49,"7","7","7",47.4
"3856","B25002800000000",1983,49,"8","8","8",50.6
"3857","B25002900000000",1983,49,"7","7","8",49
"3858","B25003000000000",1983,49,"7","7","8",52.3
"3859","B25003100000000",1983,49,"N","N","N",53.9
"3860","B25003200000000",1982,49,"6","6","7",55.5
"3861","B25003300000000",1988,49,"6","7","7",55.5
"3862","B25003400000000",1983,49,"7","7","8",44.1
"3863","B25003500000000",1983,49,"6","6","8",45.7
"3864","B25003600000000",1984,49,"7","7","7",45.7
"3865","B25003700000000",1988,49,"7","7","7",45.7
"3866","B25003800000000",1983,49,"6","7","6",45.7
"3867","B25004100000000",1976,49,"7","7","7",53.9
"3868","B25004200000000",1979,49,"6","6","7",53.9
"3869","B25004400000000",1983,49,"7","7","7",44.1
"3870","B25004500000000",1984,49,"7","7","8",50.6
"3871","B25004600000000",1984,49,"8","8","8",53.9
"3872","B25004700000000",1985,49,"7","8","7",44.1
"3873","B25004800000000",1986,49,"7","7","7",50.6
"3874","B25004900000000",1987,49,"N","N","N",53.9
"3875","B25005000000000",1986,49,"7","7","8",53.9
"3876","B25005100000000",1965,49,"4","5","6",39.2
"3877","B25005200000000",1986,49,"7","7","7",47.4
"3878","B25005300000000",1985,49,"7","7","8",49
"3879","B25005500000000",1988,49,"6","6","8",58.8
"3880","B25005600000000",1987,49,"7","7","8",52.3
"3881","B25005700000000",1986,49,"7","7","8",53.9
"3882","B25005800000000",1988,49,"N","N","N",53.9
"3883","B25005900000000",1988,49,"7","8","8",58.8
"3884","B25006000000000",1988,49,"7","7","8",60.4
"3885","B25006100000000",1988,49,"7","7","7",65.3
"3886","B25006200000000",1988,49,"N","N","N",53.9
"3887","B25006300000000",1988,49,"8","8","8",53.9
"3888","B25006400000000",1989,49,"7","7","8",65.3
"3889","B25006500000000",1988,49,"7","7","8",62.1
"3890","B25006600000000",1989,49,"7","7","7",58.8
"3891","B25006700000000",1990,49,"7","7","8",63.7
"3892","B25006800000000",1991,49,"7","7","8",49
"3893","B25006900000000",1990,49,"N","N","N",53.9
"3894","B25007000000000",1991,49,"7","8","8",83.3
"3895","B25007100000000",1992,49,"7","7","7",62.1
"3896","B25007200000000",1985,49,"7","7","7",40.8
"3897","B25007300000000",1991,49,"7","7","7",47.4
"3898","B25007400000000",1940,49,"7","7","6",55.5
"3899","B25007500000000",1991,49,"7","7","7",42.5
"3900","B25007600000000",1996,49,"8","8","8",70.2
"3901","B25007700000000",1991,49,"8","8","8",67
"3902","B25007900000000",1994,49,"7","7","8",70.2
"3903","B25008000000000",1993,49,"7","7","7",68.6
"3904","B25008100000000",1942,49,"6","4","4",44.1
"3905","B25008500000000",1996,49,"7","7","8",49
"3906","B25008600000000",1997,49,"N","N","N",53.9
"3907","B25008700000000",1991,49,"7","7","7",50.6
"3908","B25008800000000",1986,49,"8","8","7",45.7
"3909","B25008900000000",1996,49,"7","7","8",76.7
"3910","B25009000000000",1996,49,"7","7","8",63.7
"3911","B25009200000000",1999,49,"7","7","8",62.1
"3912","B25009300000000",2001,49,"7","7","7",65.3
"3913","B25009500000000",2001,49,"7","7","8",65.3
"3914","B25009600000000",1998,49,"7","7","8",63.7
"3915","B25009700000000",1998,49,"7","7","7",62.1
"3916","B25009800000000",1998,49,"7","7","7",68.6
"3917","B25009900000000",1998,49,"7","7","7",63.7
"3918","B25010000000000",1997,49,"7","7","8",99.9
"3919","B25010100000000",1995,49,"8","8","8",70.2
"3920","B25010200000000",1995,49,"7","7","8",58.8
"3921","B25010300000000",2000,49,"8","8","8",65.3
"3922","B25010400000000",2000,49,"8","8","8",60.4
"3923","B25010500000000",2000,49,"7","7","8",60.4
"3924","B25010600000000",2000,49,"8","8","8",67
"3925","B25010700000000",2000,49,"7","7","8",65.3
"3926","B25010800000000",2000,49,"7","7","8",75.1
"3927","B25011100000000",2000,49,"N","N","N",53.9
"3928","B25011200000000",2000,49,"7","7","8",73.5
"3929","B25011300000000",2001,49,"8","8","8",78.4
"3930","B25011400000000",2000,49,"8","8","8",63.7
"3931","B25011500000000",1999,49,"N","N","N",53.9
"3932","B25011600000000",1999,49,"N","N","N",53.9
"3933","B25011700000000",2002,49,"7","8","8",67
"3934","B25011900000000",2002,49,"7","7","7",99.9
"3935","B25012000000000",2003,49,"7","7","7",99.9
"3936","B25012100000000",2002,49,"7","7","7",76.7
"3937","B25012200000000",2002,49,"7","7","7",68.6
"3938","B25012300000000",2002,49,"7","8","8",73.5
"3939","B25012400000000",2001,49,"7","7","7",84.9
"3940","B25012500000000",2001,49,"7","8","8",99.9
"3941","B25012600000000",2001,49,"7","7","7",78.4
"3942","B25012700000000",2001,49,"7","7","7",94.7
"3943","B25012800000000",2002,49,"8","8","8",67
"3944","B25012900000000",2002,49,"7","8","8",76.7
"3945","B25013000000000",2002,49,"7","8","8",73.5
"3946","B25013100000000",2001,49,"7","7","7",80
"3947","B25013200000000",2001,49,"7","8","7",47.4
"3948","B25013300000000",2001,49,"7","8","7",47.4
"3949","B25013400000000",2001,49,"7","7","7",76.7
"3950","B25013600000000",2000,49,"N","N","N",53.9
"3951","B25013700000000",2002,49,"N","N","N",53.9
"3952","B25013800000000",2000,49,"7","7","8",58.8
"3953","B25013900000000",2002,49,"8","8","8",63.7
"3954","B25014000000000",2002,49,"7","7","8",63.7
"3955","B25014100000000",2002,49,"8","8","8",63.7
"3956","B25014200000000",2002,49,"8","8","8",60.4
"3957","B25014300000000",2002,49,"7","7","8",62.1
"3958","B25014400000000",2002,49,"7","7","8",83.3
"3959","B25014500000000",2002,49,"7","7","8",63.7
"3960","B25014600000000",2002,49,"8","8","8",71.8
"3961","B25014700000000",2002,49,"7","7","8",62.1
"3962","B25014800000000",2002,49,"7","7","8",65.3
"3963","B25014900000000",2003,49,"7","7","7",71.8
"3964","B25015000000000",2003,49,"7","7","8",71.8
"3965","B25015100000000",2006,49,"7","7","8",68.6
"3966","B25015200000000",2003,49,"8","8","8",63.7
"3967","B25015400000000",2007,49,"8","8","8",67
"3968","B25015600000000",2007,49,"7","7","8",76.7
"3969","B25015700000000",2006,49,"8","8","8",58.8
"3970","B25015800000000",2007,49,"8","8","8",71.8
"3971","B25015900000000",2007,49,"8","8","8",71.8
"3972","B25016200000000",2009,49,"8","8","9",56.7
"3973","B25016300000000",2009,49,"9","9","9",45.7
"3974","B25016400000000",2012,49,"9","9","9",51.8
"3975","B25016500000000",2013,49,"8","8","7",45.4
"3976","B25016600000000",2016,49,"8","8","8",52.8
"3977","B25016700000000",2012,49,"9","9","9",45.4
"3978","B25016800000000",2015,49,"8","8","8",48.6
"3979","B25016900000000",2016,49,"9","9","9",46.7
"3980","B25017000000000",2016,49,"9","9","9",51.5
"3981","B25017100000000",2016,49,"8","8","9",47
"3982","B25017200000000",2015,49,"9","9","9",48
"3983","B25017300000000",2018,49,"9","9","8",50.9
"3984","B25017400000000",2018,49,"9","9","9",50.9
"3985","B25017500000000",2018,49,"9","9","9",43.7
"3986","B25017600000000",1930,49,"6","7","5",34.3
"3987","B25017700000000",2019,49,"9","9","9",45.7
"3988","B25018000000000",2019,49,"9","9","9",50.2
"3989","B25018100000000",2016,49,"N","N","N",97.9
"3990","B25018300000000",2015,49,"N","N","N",54.5
"3991","B25018400000000",2015,49,"N","N","N",54.5
"3992","B25018500000000",2015,49,"N","N","N",54.5
"3993","B25018900000000",2019,49,"N","N","N",43.7
"3994","B25019000000000",2019,49,"N","N","N",43.7
"3995","B25025000000000",1936,49,"5","5","5",39.2
"3996","B25056700000000",1939,49,"6","6","6",52.3
"3997","B25056800000000",1939,49,"6","6","7",99.9
"3998","B25061200000000",1939,49,"4","5","7",49
"3999","B25093400000000",1923,49,"7","7","6",63.7
"4000","B25093500000000",1930,49,"6","6","5",45.7
"4001","B25093900000000",1981,49,"7","7","7",52.3
"4002","B26000300000000",1967,51,"4","8","7",42.5
"4003","B26000600000000",1962,51,"7","5","4",53.9
"4004","B26000700000000",1961,51,"7","7","6",44.1
"4005","B26000800000000",1961,51,"5","7","5",49
"4006","B26000900000000",1965,51,"5","7","7",50.6
"4007","B26001000000000",1974,51,"N","N","N",53.9
"4008","B26001100000000",1976,51,"7","7","7",76.7
"4009","B26001200000000",1975,51,"7","7","6",55.5
"4010","B26001300000000",1977,51,"N","N","N",53.9
"4011","B26001400000000",1981,51,"6","6","6",62.1
"4012","B26001500000000",1981,51,"7","7","6",63.7
"4013","B26001600000000",1981,51,"5","8","8",73.5
"4014","B26001700000000",1983,51,"N","N","N",53.9
"4015","B26001800000000",1987,51,"7","7","7",60.4
"4016","B26001900000000",1989,51,"7","7","6",58.8
"4017","B26002000000000",1991,51,"7","7","7",57.2
"4018","B26002100000000",1991,51,"7","7","7",63.7
"4019","B26002200000000",1994,51,"7","7","7",71.8
"4020","B26002300000000",1994,51,"5","5","7",67
"4021","B26002400000000",1993,51,"7","7","5",63.7
"4022","B26002600000000",1995,51,"7","7","7",67
"4023","B26002700000000",1998,51,"7","5","7",75.1
"4024","B26002800000000",1996,51,"7","8","7",71.8
"4025","B26002900000000",2001,51,"7","7","7",53.9
"4026","B26003000000000",2001,51,"7","7","8",63.7
"4027","B26003100000000",1991,51,"7","7","7",70.2
"4028","B26003200000000",2003,51,"7","7","7",49
"4029","B26003300000000",2004,51,"7","7","7",65.3
"4030","B26003400000000",2010,51,"7","7","7",49.9
"4031","B26003500000000",2019,51,"9","9","9",47.6
"4032","B26003600000000",2009,51,"7","7","7",45.7
"4033","B26003700000000",2011,51,"N","N","N",53.9
"4034","B26003800000000",2017,51,"7","8","8",49.2
"4035","B26003900000000",2016,51,"7","8","7",59.9
"4036","B26004000000000",2016,51,"7","8","8",49.2
"4037","B26004100000000",2014,51,"7","7","7",46
"4038","B26004200000000",2018,51,"8","8","8",46.7
"4039","B26004300000000",2016,51,"8","8","7",62.5
"4040","B26004400000000",2018,51,"8","8","8",43.7
"4041","B26004600000000",2018,51,"8","8","8",73.5
"4042","B26067100000000",1928,51,"6","6","6",67
"4043","B27000300000000",1951,53,"6","7","6",53.9
"4044","B27000400000000",1951,53,"N","N","N",53.9
"4045","B27000500000000",1952,53,"N","N","N",53.9
"4046","B27000600000000",1953,53,"6","6","7",67
"4047","B27000700000000",1953,53,"5","5","6",67
"4048","B27001000000000",1992,53,"5","8","8",50.6
"4049","B27001600000000",1955,53,"5","7","7",53.9
"4050","B27001700000000",1965,53,"5","5","6",45.7
"4051","B27001800000000",1959,53,"5","4","7",39.2
"4052","B27001900000000",1963,53,"N","N","N",53.9
"4053","B27002000000000",1966,53,"7","6","6",47.4
"4054","B27002100000000",1966,53,"7","7","7",65.3
"4055","B27002200000000",1966,53,"7","7","7",73.5
"4056","B27002300000000",1966,53,"N","N","N",53.9
"4057","B27002400000000",1966,53,"6","7","6",52.3
"4058","B27002500000000",1966,53,"6","6","6",52.3
"4059","B27002600000000",1966,53,"5","6","6",29.4
"4060","B27002700000000",1966,53,"6","6","7",47.4
"4061","B27002800000000",1966,53,"6","6","7",40.8
"4062","B27002900000000",1966,53,"6","6","6",37.6
"4063","B27003000000000",1966,53,"6","6","7",37.6
"4064","B27003100000000",1966,53,"6","6","7",31
"4065","B27003200000000",1966,53,"6","6","7",31
"4066","B27003300000000",1966,53,"6","6","6",45.7
"4067","B27003400000000",1966,53,"6","6","6",45.7
"4068","B27003500000000",1966,53,"6","5","6",40.8
"4069","B27003600000000",1966,53,"7","5","6",42.5
"4070","B27003700000000",1966,53,"6","6","6",22.9
"4071","B27003800000000",1966,53,"5","5","6",22.9
"4072","B27003900000000",1967,53,"6","6","6",53.9
"4073","B27004000000000",1967,53,"6","6","6",53.9
"4074","B27004100000000",1968,53,"7","6","7",40.8
"4075","B27004200000000",1968,53,"7","6","7",40.8
"4076","B27004300000000",1968,53,"6","6","6",62.1
"4077","B27004400000000",1968,53,"4","6","6",62.1
"4078","B27004500000000",1968,53,"6","6","6",49
"4079","B27004600000000",1966,53,"7","6","6",47.4
"4080","B27004700000000",1966,53,"7","6","6",34.3
"4081","B27005200000000",1966,53,"7","5","6",39.2
"4082","B27005300000000",1968,53,"5","6","6",32.7
"4083","B27005400000000",1968,53,"7","7","7",70.2
"4084","B27005500000000",1968,53,"7","7","7",65.3
"4085","B27005600000000",1969,53,"N","N","N",32.7
"4086","B27005700000000",1977,53,"7","7","6",76.7
"4087","B27005800000000",1979,53,"5","5","6",47.4
"4088","B27005900000000",1968,53,"7","6","5",58.8
"4089","B27006000000000",1968,53,"7","6","6",55.5
"4090","B27006100000000",1965,53,"6","6","6",32.7
"4091","B27006200000000",1966,53,"N","N","N",53.9
"4092","B27006300000000",1968,53,"N","N","N",53.9
"4093","B27006400000000",1968,53,"N","N","N",53.9
"4094","B27006500000000",1985,53,"N","N","N",53.9
"4095","B27006600000000",1967,53,"N","N","N",53.9
"4096","B27006700000000",1970,53,"6","6","7",34.3
